Time, q_r1, q_r2, q_r3, q_r4, q_r5, q_r6, q_r3, dq_r1, dq_r2, dq_r3, dq_r4, dq_r5, dq_r6, t_r1, t_r2, t_r3, t_r4, t_r5, t_r6, G_r1, G_r2, G_r3, G_r4, G_r5, G_r6, q_n1, q_n2, q_n3, q_n4, q_n5, q_n6, q_n3, dq_n1, dq_n2, dq_n3, dq_n4, dq_n5, dq_n6, t_n1, t_n2, t_n3, t_n4, t_n5, t_n6, qd1, qd2, qd3, qd4, qd5, qd6, qd3, dqd1, dqd2, dqd3, dqd4, dqd5, dqd6
2.54525, 1.5708, -0.407496, 0.406985, 1.57032, 1.57046, 1.57009, 0.00475407, -0, 0, 0.00379698, 0.00284774, 0, 6.95428, 22.2975, 6.32469, 1.45034, -0.879535, 1.83401, 0.06, 0.08, -0.02, 0.0015, 0.0035, -0.0045, 1.57062, -0.40722, 0.406972, 1.57058, 1.57047, 1.57023, 0.00196352, 0.000212912, -0.00119932, 0.00685193, 0.00640334, 0.00747015, -0.0295682, 0.0783414, 0.0408089, -0.0201513, -0.020379, -3.41894e-06, 1.57058, -0.40712, 0.407014, 1.57034, 1.57034, 1.57021, 0.00194519, 0.000120794, 0.000519872, 0.00335866, 0.0033784, 0.0041679
2.64525, 1.57114, -0.407438, 0.407037, 1.57063, 1.57074, 1.57048, 0.00396173, -0, 0, -0, -0, 0.00379698, 6.48174, 22.4443, 6.30313, 1.59691, -0.850339, 1.47466, 0.12, 0, 0.04, 0.0035, -0.0035, -0.0005, 1.57081, -0.407217, 0.407013, 1.57041, 1.57066, 1.57054, 0.00130004, 2.03934e-05, 0.00227119, -0.0138667, 0.00411406, 0.00262562, 0.0544897, -0.0979234, -0.0473546, 0.0563587, 0.00354235, -3.46625e-05, 1.57074, -0.40711, 0.407056, 1.57062, 1.57062, 1.57055, 0.00128143, 7.95754e-05, 0.000342475, 0.00221258, 0.00222559, 0.00274568
2.74525, 1.57133, -0.407393, 0.407062, 1.57082, 1.57086, 1.57078, -0, -0, -0.00237704, -0, -0, 0, 6.32772, 22.6309, 6.4917, 1.48219, -0.921709, 1.55487, 0, -0.02, -0.12, -0.0005, 0, 0, 1.57087, -0.407198, 0.407109, 1.57036, 1.57096, 1.57071, 0.000579065, 0.000244747, 0.00174648, -0.00290989, -0.0030484, 0.0022377, -0.0464665, -0.0282171, -0.0144172, -0.0149553, 0.00746778, -2.44131e-05, 1.57084, -0.407104, 0.407083, 1.57079, 1.57079, 1.57076, 0.000714499, 4.43696e-05, 0.000190957, 0.00123369, 0.00124094, 0.00153093
2.84525, 1.57143, -0.407345, 0.407075, 1.57094, 1.57091, 1.57095, -0, -0, 0, -0, -0, 0, 5.85075, 22.6758, 6.29789, 1.35245, -0.950795, 1.35771, 0, -0.08, -0.06, 0.0025, 0.0025, 0.002, 1.57086, -0.407173, 0.407158, 1.57054, 1.57102, 1.57082, -1.87735e-05, 0.000332019, 8.44491e-05, -0.00341298, 0.00703779, -0.00044144, -0.0121722, -0.0291008, -0.0148172, 0.000688995, 0.0100025, 6.87892e-06, 1.57088, -0.407101, 0.407096, 1.57087, 1.57087, 1.57087, 0.000285728, 1.77434e-05, 7.63637e-05, 0.00049335, 0.000496251, 0.000612219
2.94525, 1.57147, -0.407285, 0.407086, 1.57097, 1.57093, 1.57097, -0, -0, 0, -0, -0, 0, 5.3969, 22.7193, 6.28728, 1.27007, -0.997326, 1.28052, 0, -0.12, 0.12, -0.001, -0.006, -0.002, 1.57087, -0.407147, 0.407082, 1.57093, 1.57098, 1.57088, 0.000524615, 9.7932e-05, 0.000340936, -0.00786891, 0.00729524, 0.00278403, 0.0378389, -0.029789, -0.0142002, 0.024503, 0.0133886, -3.64784e-05, 1.5709, -0.4071, 0.4071, 1.5709, 1.5709, 1.5709, 3.99063e-05, 2.47814e-06, 1.06654e-05, 6.89041e-05, 6.93093e-05, 8.55061e-05
3.04525, 1.57149, -0.407229, 0.407105, 1.57097, 1.57093, 1.57097, -0, -0, 0, -0, -0.00379698, 0, 4.4452, 22.9776, 6.23201, 0.883811, -1.04249, 0.935157, 0.1, -0.08, 0.04, 0, -0.0015, 0.004, 1.57084, -0.407128, 0.407093, 1.57065, 1.57103, 1.57083, -0.00368359, 0.000881046, -0.00116678, -0.00513717, 0.00129542, -0.0060293, -0.114565, 0.0386165, -0.00552041, 0.0024311, 0.00243421, -0.000434938, 1.57085, -0.407088, 0.407088, 1.57085, 1.57085, 1.57085, -0.00313547, 0.00081256, -0.00081256, -0.00313547, -0.00313547, -0.00313547
3.14525, 1.57146, -0.406989, 0.407098, 1.57039, 1.57044, 1.57041, -0, 0.00554642, 0, -0.0189849, -0.0199342, -0.0227819, -1.56864, 23.8247, 5.11186, -1.71774, -3.78786, -1.25603, 0.02, 0.02, 0.12, 0.0065, -0.004, 0, 1.56926, -0.406724, 0.40676, 1.56905, 1.56894, 1.56932, -0.0330798, 0.00838412, -0.00789159, -0.0284197, -0.0265989, -0.0316984, -0.4285, 0.360452, 0.101707, -0.0715742, -0.00644515, -0.000287766, 1.56932, -0.40669, 0.40669, 1.56932, 1.56932, 1.56932, -0.032371, 0.00838897, -0.00838897, -0.032371, -0.032371, -0.032371
3.24525, 1.57028, -0.406155, 0.406771, 1.56523, 1.56496, 1.56513, -0.0324862, 0.00950815, -0.00950815, -0.0844829, -0.0930261, -0.0930261, -13.6522, 26.8672, 2.7623, -3.02909, -3.95427, -1.86866, -0.02, 0.04, -0.1, -0.0025, 0.004, 0, 1.56342, -0.40522, 0.40519, 1.56353, 1.56351, 1.56354, -0.0874888, 0.0225537, -0.0240008, -0.0868437, -0.0961236, -0.0866438, -0.747099, 0.636368, 0.19751, -0.157657, -0.00987872, -0.000396888, 1.56353, -0.405191, 0.405191, 1.56353, 1.56353, 1.56353, -0.0870462, 0.0225581, -0.0225581, -0.0870462, -0.0870462, -0.0870462
3.34525, 1.56242, -0.404096, 0.40412, 1.55267, 1.55236, 1.55252, -0.129152, 0.0340709, -0.0419943, -0.168966, -0.160422, -0.168966, -24.752, 29.5322, 1.75044, -3.05553, -4.82077, -2.2533, 0.08, -0.06, 0.06, -0.007, 0.0065, -0.002, 1.55114, -0.402056, 0.401875, 1.55177, 1.55143, 1.55127, -0.160377, 0.0414712, -0.0435235, -0.159377, -0.163997, -0.158863, -0.874932, 0.731324, 0.2152, -0.160563, -0.00532859, -0.000356026, 1.55126, -0.402011, 0.402011, 1.55126, 1.55126, 1.55126, -0.161077, 0.0417434, -0.0417434, -0.161077, -0.161077, -0.161077
3.44525, 1.54381, -0.399504, 0.398698, 1.53194, 1.53177, 1.53171, -0.238496, 0.0602183, -0.0689341, -0.245855, -0.261992, -0.244905, -34.1977, 32.1001, 0.909074, -4.19638, -4.30986, -3.20598, 0.2, -0.2, -0.06, 0.0005, 0.0015, -0.0005, 1.53082, -0.396823, 0.39644, 1.53151, 1.53165, 1.53084, -0.248023, 0.063812, -0.0671116, -0.25126, -0.230125, -0.247943, -1.01888, 0.799579, 0.225997, -0.188015, -0.0101319, -0.000322299, 1.53086, -0.396724, 0.396724, 1.53086, 1.53086, 1.53086, -0.248847, 0.0644889, -0.0644889, -0.248847, -0.248847, -0.248847
